W Oklahoma St | Murray St CC
NE MS CC | NW Mississippi
N OK-Enid | N OK-Tonkawa
Sauk Valley CC | Black Hawk-M
Morton | Lake Co
Union Co | Co Col Morris
United Tribes | Dakota-Bottineau
Mercer Co | Essex CC
Kishwaukee CC | Illinois Val
Lackawanna | Raritan Val
Moraine Val | McHenry Co
Waubonsee CC | Prairie St
Philadelphia CC | Gloucester Co
Middlesex Co | Lehigh Carbon
Massasoit CC | UConn-AP
Passaic Co | Monroe-Bronx
Sussex Co CC | Northampton CC
Sullivan Co | Ulster Co
Ave Maria | Thomas GA
Martin Meth | Blue Mtn
Campbellsville | Cumberlands KY
Freed-Hardeman | Central Bap
Mid-Am Chr | Central Chr
Lewis-Clark ID | Rocky Mtn
LSU-Alexandria | Our Lady Lake
Lyon | Williams Bap
OK City | SW Assemb God
Henderson St | S Arkansas
Mitchell | Lesley
West Florida | Shorter
Antelope Val | Benedictine AZ
Columbia MO | Harris-Stowe
Loyola NO | Faulkner
Stillman | Florida Col
Life | Georgetown KY
St Louis Pharm | Hannibal-Lagr
Pikeville | Lindsey Wilson
LSU Shreveport | Univ of Southwest
Simpson CA | Pacific Union
Reinhardt | Point
TX Wesleyan | SW Christian
Harcum Col | Bucks Co CC
Elgin CC | Oakton CC
Charleston WV | WV Wesleyan
Notre Dame OH | Shepherd
Louisiana Col | Le Tourneau
St Marys TX | Texas A&M Intl
UT Arlington | Coastal Car
Hunter | Baruch
Point Loma | Notre Dame CA
Wm Jewell | McKendree
Simon Fraser | Concordia OR
CS San Marcos | CS San Bern.
Lake Superior | Wayne St MI
Texas Womans | TX A&M Kville
SW Oklahoma | East Central OK
Mt Mary | R Morris Spfd
Covenant | Toccoa Falls
UC Merced | Cal Maritime
Lindenwood-Belle | MO Baptist
St Thomas FL | Warner
Panhandle St | Bacone
Brewton-Parker | Mobile
Embry-Riddle AZ | La Sierra
Oklahoma S&A | Langston
Wm Carey | Mid Georgia
Tougaloo | Crowleys Ridge
Westmont | Life Pacific
Voorhees | Morris SC
Nassau CC | Suffolk Co-Selden
Humber | Niagara ON
Oakwood | Judson AL
Snow Col | Colorado NW
Brescia | IN Southeast
Cornell IA | Illinois Col
Lasell | Rivier
Felician | Holy Family
Hilbert | Pitt-Bradford
Alverno | IL Tech
Montgomery Co CC | Harrisburg Area CC
Dominican NY | Wilmington DE
JC Smith | St Augustines
Bethany KS | Friends
The Masters | Hope Intl
Midway | St Mary-Woods
Hawaii Hilo | Academy of Art
Rensselaer | Bard
Trinity CT | Bates
Berry | Sewanee
Rhodes | Birmingham So
CSU-Pueblo | Black Hills St
Bradley | Indiana St
Carnegie Mellon | Brandeis
Brooklyn Col | City Col NY
Penn | Brown
SUNY New Paltz | Buffalo St
Butler | Xavier
NYU | Case Western
Colorado Mines | Chadron St
Dominican CA | Chaminade
Chicago | Rochester NY
Cleveland St | IL Chicago
Col Charleston | William & Mary
Colorado Chr | Ft Lewis
Col Springs | Metro St
Columbia | Harvard
Corban | Southern Oregon
Dartmouth | Cornell
Plattsburgh St | Cortland St
TX Lutheran | Dallas Univ
Dixie St | Western St CO
UNC Wilmington | Elon
Emory | Washington StL
Illinois St | Evansville
George Fox | Whitman
Millsaps | Hendrix
Russell Sage | Houghton
James Madison | Northeastern
Puget Sound | Lewis & Clark
Northern Iowa | Loyola-Chicago
Mary ND | Upper Iowa
Winona St | Minot St
Missouri St | S Illinois
MN Mankato | MN Crookston
Moorhead St | SW Minnesota
MT St Northern | MT Tech
Nazareth | St John Fisher
S Dakota Tech | NM Highlands
Oregon Tech | Northwest Chr
SUNY Potsdam | Oswego St
Pac Lutheran | Pacific OR
St Cloud | Wayne St NE
SUNY Oneonta | SUNY Fredonia
DePaul | Villanova
Marquette | Georgetown
IUPUI | Youngstown St
Yale | Princeton
Providence | Seton Hall
Concordia SP | Bemidji St
Drake | Valparaiso
Elmira | Utica
Middlebury | Hamilton
Towson | Hofstra
Wesleyan CT | Colby
St Johns | Creighton
Linfield | Whitworth
Stevens Tech | Alfred
Bowdoin | CT College
Oregon | California
UCLA | Colorado
Eastern Oregon | Warner Pacific
Hobart & Smith | Skidmore
Stanford | Oregon St
USC | Utah
Northeastern JC | McCook CC
Motlow St | Roane St
Walters St | Volunteer St
Cent CC-Columbus | North Platte CC
Grand Rapids CC | Muskegon CC
Hibbing CC | Central Lakes
Itasca CC | Vermilion CC
Bellevue | Dickinson St ND
Amherst | Williams
Husson | Thomas ME
American River | Modesto JC
Cabrillo | Gavilan
Cerritos Col | Long Beach City Col
Chabot | Las Positas
East LA Col | Chaffey
Cypress | Copper Mtn
Santa Rosa JC | Cosumnes River
Palomar Col | Col of the Desert
Diablo Val | Sacramento City
San Joaquin Delta | Folsom Lake
Fullerton Col | Santa Ana Col
SD City Col | Grossmont
Imperial Val | San Diego Mesa
Irvine Valley | Saddleback
Laney | Yuba
LA Trade-Tech | Mt San Antonio
Solano CC | Merritt
Mt San Jacinto | MiraCosta
Mission | Monterey Peninsula
Skyline | Ohlone
Riverside CC | Orange Coast
Rio Hondo | Pasadena City Col
City Col San Fran | Col San Mateo
Compton CC | LA Southwest
Presentation | Dakota St
Washington Advt | Silver Lake
Rainy River CC | Mesabi Range
Northland CTC | Fond du Lac T&CC
Westminster UT | Mesa St
Centenary | Colorado Col
Sioux Falls | Northern St SD
Wilson | Trinity DC
Oglethorpe | Centre
Ithaca | Clarkson
Queens NY | Roberts Wslyn
Daemen | Molloy
MN Duluth | Augustana SD
Regis CO | Adams St
Rochester Tech | Vassar
Union NY | St Lawrence
Berea | Kentucky Chr
Austin Col | J&W CO
Waldorf | Mayville St
Huston-Tillot | Jarvis Chr
ME Maritime | ME Farmington
Anne Arundel | CC Beaver Co
Seneca | Georgian
Sheridan ON | Mohawk
Fanshawe | St Clair
Vancouver Island | Langara
S Alberta Tech | Ambrose
Augustana AB | Kings AB
Olds | Red Deer
N Alberta Tech | Grande Prairie
Keyano | Concordia AB
Camosun | Okanagan Col
Warren Wilson | Mid-Atlantic Chr
Montgomery-R | Allegany MD
Chesapeake | Garrett
Col of Idaho | Multnomah Bib
Cottey | Florida National
Valley City St | Viterbo
Mid-Michigan CC | Jackson CC
Aurora | Marian WI
Williston St | Lake Region
Madison Col | Harper
Contra Costa | Los Medanos
Maranatha Bap | Emmaus Bib
Seminole St | Redlands CC
ME Presque Isle | Johnson St
SUNY Canton | Lyndon St
El Camino Col | LA Harbor
Indiana NW | Lincoln Chr
Winnipeg | Northern BC
Olivet MI | Adrian
Akron | W Michigan
Alabama St | Ark Pine Bluff
Trine | Albion
Messiah | Albright
Russell Sage | Alfred
AL Huntsville | Montevallo
Denison | Allegheny
Milwaukee Eng | Alverno
American Intl | Le Moyne
Bluffton | Anderson IN
J&W RI | Anna Maria
Ark Little Rock | South Alabama
Henderson St | Ark Monticello
Ashland | Lake Superior
Bentley | Assumption
Delta St | Auburn Mgomery
Augusta | Columbus St
Augustana IL | Millikin
St Cloud | Augustana SD
E Illinois | Austin Peay
Azusa Pacific | Fresno Pacific
Babson | Springfield
Baldwin-Wallace | Capital
N Illinois | Ball St
Hobart & Smith | Bard
Barton | S Wesleyan
Becker | Bay Path
Bellarmine | Indianapolis
Belmont | Morehead St
Huntingdon | Berea
WI Superior | Bethany Luth
Bethune-Cookman | Norfolk St
New Hampshire | Binghamton
Webster Univ | Blackburn
Black Hills St | NM Highlands
Bloomsburg | Lock Haven
Lees-McRae | Bluefield WV
Boston Univ | Lehigh
Bowie St | Lincoln PA
Bridgewater MA | Framingham St
Guilford | Bridgewater VA
Geneseo St | Brockport St
Princeton | Brown
Robert Morris | Bryant
Frank & Marsh | Bryn Mawr
Buffalo | Kent
Buffalo St | SUNY Oneonta
Rosemont | Cairn
Caldwell | Chestnut Hill
Cal St-LA | CS Monterey Bay
Claremont M.S. | Caltech
Calvin | Kalamazoo
Tarleton St | Cameron
Campbell | UNC Asheville
Carson-Newman | Coker
Carthage | North Park
Catawba | Mars Hill
Cazenovia | PSU-Berks
Cent Arkansas | SE Louisiana
Col Springs | Chadron St
Chapman | Redlands
Charlotte | UAB
Geneva | Chatham
Pitt-Johnstown | Clarion
Emerson | Clark MA
Clayton St | Francis Marion
Ohio | C Michigan
Emporia St | C Missouri
Coast Guard | Wellesley
Loras | Coe
C Oklahoma | NE Oklahoma
CT College | Colby
Col of Idaho | Warner Pacific
Colorado Mines | Metro St
Wyoming | Colorado St
Dartmouth | Columbia
West Liberty | Concord
Dominican IL | Concordia IL
Univ Sciences | Concordia NY
Concordia SP | MN Crookston
Oregon Tech | Corban
Harvard | Cornell
Cortland St | SUNY Potsdam
Covenant | LaGrange
CS Stanislaus | CS Chico
CSU East Bay | CS Dom. Hills
CSU-Pueblo | S Dakota Tech
Curry | Wentworth Tech
C Washington | St Martins
Transylvania | Defiance
DePauw | Ohio Wesleyan
DeSales | Misericordia
Dickinson | Swarthmore
Mesa St | Dixie St
Drury | MO St Louis
PSU-Altoona | DYouville
Rose-Hulman | Earlham
Eastern Univ | Manhattanville
Edgewood | Rockford
IL Wesleyan | Elmhurst
Lynchburg | E Mennonite
Toledo | E Michigan
Emmanuel GA | Mt Olive
Emory & Henry | Randolph Col
E New Mexico | W New Mexico
Eureka | Fontbonne
Fairfield | Niagara
St Josephs NY | Farmingdale
Fayetteville St | JC Smith
Wilmington DE | Felician
Hillsdale | Findlay
Worcester St | Fitchburg St
Lander | Flagler
UTEP | Florida Intl
Tampa | Florida Tech
Fort Hays St | MO Southern
Hilbert | Franciscan OH
Mt St Joseph | Franklin IN
Regis CO | Ft Lewis
Keuka | Gallaudet
Indiana PA | Gannon
George Fox | Whitworth
Georgia C&S | NC Pembroke
Georgian Court | Nyack
Young Harris | Georgia SW
Goldey Beacom | Post
Gonzaga | Portland
Moravian | Goucher
Grand Valley St | WI Parkside
Grove City | Thiel
Gwynedd-Mercy | Wesley DE
Harding | Ouachita
Howard Payne | Hardin-Simmons
Mt Union | Heidelberg
Radford | High Point
Oberlin | Hiram
Hollins | Shenandoah
Lycoming | Hood
Husson | ME Farmington
Lake Forest | Illinois Col
Wm Jewell | IL Springfield
TAM C. Christi | Incarnate Word
Iowa St | West Virginia
Jacksonville St | SE Missouri St
John Brown | Panhandle St
John Carroll | Ohio Northern
Scranton | Juniata
Texas | Kansas
Wash & Jeff | Kenyon
Keystone | Summit
Wilkes | Kings PA
KY Wesleyan | Tiffin
Lake Erie | Ohio Valley
La Verne | UC Santa Cruz
Lewis | S Indiana
Wingate | Lincoln Mem
Lincoln MO | NW Missouri
Lindenwood | MO Western
Wagner | LIU Brooklyn
Maranatha Bap | Luther MN
Spalding | MacMurray
Plymouth St | MA Dartmouth
Maine | UMBC
Stony Brook | MA Lowell
Manhattan | St Peters
Marietta | Wilmington OH
Winona St | Mary ND
Piedmont | Maryville TN
Mary Washington | PSU-Harrisburg
Ursinus | McDaniel Col
Northwestern LA | McNeese St
Mercer | Samford
NC Wesleyan | Meredith
Michigan Tech | Saginaw Val
TX A&M Commerce | Midwest TX St
Minot St | Upper Iowa
Union TN | Mississippi Col
MN Morris | N Central MN
Ripon | Monmouth IL
Sioux Falls | Moorhead St
Morrisville St | Penn Col Tech
Old Westbury | Mt St Vincent
Providence GF | MT Tech
Murray St | SIUE
Otterbein | Muskingum
Nazareth | Utica
Wheaton IL | N Central IL
Portland St | N Colorado
Pittsburg St | NE Kearney
W Illinois | NE Omaha
Wartburg | NE Wesleyan
St Edwards | Newman
U New England | Nichols
WI Milwaukee | N Kentucky
N Michigan | Northwood MI
Northern Arizona | Weber St
North Georgia | SC Aiken
Northwest Chr | Southern Oregon
Northwestern MN | St Scholastica
NW Nazarene | Seattle Pacific
OH Dominican | Ursuline
SW Oklahoma | OK Baptist
OK City | TX Wesleyan
Texas Tech | Oklahoma St
South Dakota | Oral Roberts
Plattsburgh St | Oswego St
Rollins | Palm Beach Atl
W Texas A&M | Permian Basin
Pitt-Greensburg | PSU-Behrend
TX Southern | Prairie View
SUNYIT | PSU-Abington
Puget Sound | Willamette
Truman St | Quincy
Randolph Macon | Roanoke
Vassar | Rensselaer
VA Commonwealth | Richmond
Simmons | Rivier
S Virginia | Salisbury
Southern Nazarene | SE Oklahoma
Seton Hill | Slippery Rock
Urbana | Shepherd
Simon Fraser | W Oregon
St Elizabeth | SUNY-Cobleskill
St Marys MD | York PA
St Vincent | Waynesburg
SUNY New Paltz | SUNY Fredonia
Washburn | SW Baptist
UVA-Wise | Wheeling Jesuit
Virginia Union | Virginia St
WI LaCrosse | WI Eau Claire
WI Green Bay | Wright St
WI Oshkosh | WI Stevens Pt
WI River Falls | WI Platteville
Wittenberg | Wooster
WV State | WV Wesleyan
UT Arlington | Appalachian St
Boise St | San Jose St
Bucknell | Lafayette
UC Davis | Cal Poly
Campbellsville | Life
Charleston So | SC Upstate
Chris Newport | Frostburg St
UC Santa Barbara | CS Northridge
Davidson | St Bonaventure
Denver | N Dakota St
Oakland | Detroit
Fresno St | UNLV
Furman | UNC Greensboro
Long Beach St | Hawaii
Louisiana Tech | Southern Miss
Loy Marymount | San Francisco
Rider | Marist
Rice | Marshall
Monmouth NJ | Siena
Sacred Heart | Mt St Marys
N England Col | Newbury
New Mexico | Nevada
North Alabama | North Florida
S Dakota St | North Dakota
North Texas | WKU
Penn | Yale
Pepperdine | Santa Clara
St Marys CA | San Diego
San Diego St | Utah St
Tennessee Tech | TN Martin
Thomas Aquinas | LIU Post
Macalester | St Marys MN
Sam Houston St | Abilene Chr
AK Anchorage | MT St-Billings
Albany NY | Vermont
Albertus Magnus | Regis MA
American Univ | Army
Troy | Arkansas St
Baylor | TCU
Cal Baptist | Missouri KC
Edinboro | California PA
Coastal Car | Texas St
UC San Diego | CS San Bern.
NC A&T | Delaware St
Delaware Val | FDU Madison
E Washington | Montana
Georgia St | Louisiana
Southern Univ | Grambling
Holy Cross | Loyola MD
John Jay | York NY
J&W FL | Keiser
Kennesaw | NJIT
Norwich | Lasell
Lubbock Chr | Texas A&M Intl
Smith | MIT
Old Dominion | MTSU
Nova SE | St Leo
Winthrop | Presbyterian
Utah Valley | Seattle
Wofford | W Carolina
E Stroudsburg | Mansfield
West Chester | Kutztown
Amherst | Middlebury
MN Mankato | Bemidji St
Quinnipiac | Canisius
Cedarville | Trevecca Naz
ETSU | Chattanooga
Suffolk | Colby-Sawyer
Connecticut | Temple
Converse | North Greenville
UC Irvine | CS Fullerton
East Carolina | Memphis
Tennessee St | E Kentucky
Gardner Webb | Longwood
Point Loma | Holy Names
Lipscomb | Jacksonville
Johns Hopkins | Muhlenberg
King TN | Limestone
Mitchell | S Vermont
Ramapo | Wm Paterson
S New Hampshire | Stonehill
Walsh | Ald-Broaddus
Brenau | Allen
Aquinas | Indiana Tech
Arizona Chr | Ottawa AZ
Brevard | Pfeiffer
St Francis PA | Central Conn
College of NJ | Kean
UTRGV | CS Bakersfield
Schreiner | Dallas Univ
Purdue Northwest | Davenport
Elms | Dean
FL Atlantic | UT San Antonio
ULM | Ga Southern
Hanover | Manchester
Idaho | Montana St
RI College | Keene St
Lee TN | West Alabama
Whitman | Linfield
Marymount VA | Marywood
McMurry | Sul Ross
MD E Shore | NC Central
Peace | Methodist
Miles | Tuskegee
Worcester Tech | Mt Holyoke
NJ City | Rutgers-Camden
Whittier | Occidental
Oklahoma Chr | Rogers St
Rutgers-Newark | Rowan
Southeastern FL | Thomas GA
UT Dallas | UT Tyler
Adelphi | New Haven
Washington St | Arizona
Erskine | Belmont Abbey
Bowdoin | Wesleyan CT
S Maine | Castleton
Malone | Davis & Elkins
Endicott | Roger Williams
E Texas Bap | Louisiana Col
Stevens Tech | Houghton
SF Austin | Lamar
Staten Island | Lehman
Nicholls St | New Orleans
West Florida | West Georgia
Miami OH | Bowling Green
UCF | SMU
New Mexico St | Grand Canyon
Navy | Colgate
BYU | Pacific
Asbury | Cincinnati Chr
Coastal GA | Ave Maria
FL Memorial | Warner
Northwestern IA | Hastings
LSU-Alexandria | Univ of Southwest
Wm Jessup | Menlo
MT Western | Rocky Mtn
Taylor IN | Mt Vernon Naz
Cent Georgia Tech | Albany Tech
Butler Co-KS | Allen Co
Angelina | Coastal Bend
AZ Western | Chand-Gilbert
Barton Co | Dodge City CC
LSU-Eunice | Baton Rouge CC
Bishop St | Wallace CC-Selma
Trinity Valley CC | Blinn
Bossier Parish | Paris JC
Casper College | W Wyoming CC
C Arizona | South Mtn
Eastern Wyoming | Cent Wyoming
Hill Col | Cisco JC
Cloud Co | Coffeyville CC
Lurleen Wallace | Coastal AL-Mon
Coastal AL-BM | Enterprise St
Cochise | Mesa CC
Northwest KS Tech | Colby CC
Collin Co | McLennan CC
Mineral Area | Crowder
Spartanburg Meth | Denmark Tech
Jackson St CC | Dyersburg St
Eastern Arizona | Glendale AZ
S Union St | East Georgia Col
FL Southwestern | St Petersburg
Santa Fe CC | Florida St-Jax
Snead St | Gadsden St CC
Hutchinson CC | Garden City CC
S Georgia Tech | Georgia Highlands
Gillette | Northwest WY
Tallahassee CC | Gulf Coast CC
Highland CC IL | Kennedy-King
Miami-Dade | Indian River
Iowa Western CC | Northeast CC
Tyler JC | Jacksonville Col
Three Rivers | Jefferson Col
SE Illinois | John Logan
Vincennes | Kaskaskia
Kilgore | Panola
Sheridan WY | Laramie Co
Lincoln Trail | Olney
Walters St | Motlow St
NW Florida St | Pensacola St
Seward Co | Pratt CC
Roane St | Volunteer St
Salt Lake CC | Eastern Utah
Wabash Val | Shawnee CC
Shelton St | Wallace St
Temple Col | Weatherford
Kellogg CC | Ancilla
Bay Col | Bry & Strat-Milwaukee
S Suburban | Black Hawk-M
Brunswick CC | Patrick Henry CC
Catawba Val | Wake Tech
Mercer Co | Cecil Col
Lorain Co CC | Clark St
Clinton JC | Louisburg
Burlington Co | Co Col Morris
Cuyahoga CC | Hocking
Schoolcraft | Delta Col
Des Moines CC | Ellsworth CC
Genesee CC | Erie CC
Essex CC | Manor
Fort Scott CC | Hesston
Howard CC MD | Garrett
Mid-Michigan CC | Glen Oaks CC
Highland CC KS | Johnson Co
IL Central | Lincoln Land
Iowa Lakes CC | Southeastern CC
Mercyhurst NE | Jamestown CC
Lake Michigan | Kalamazoo Val
Kansas City KS | Labette CC
N Iowa CC | Kirkwood CC
Owens CC | Lakeland CC
Southwestern CC | Little Priest
Macomb CC | Wayne Co
Elgin CC | McHenry Co
Rock Valley | Milwaukee Tech
Niagara Co | Monroe CC
Northern Virginia CC | Anne Arundel
North Platte CC | Southeast CC
St Clair Co | Oakland CC
Scottsdale CC | Phoenix Col
Pima CC | Tohono Oodham
Butler Co-PA | Potomac St-WVU
Sinclair CC | Columbus St CC
Joliet JC | Triton Col
Wilbur Wright | Harper
Anoka Ramsey | MN St CTC
Broome CC | Cayuga CC
Central Lakes | Vermilion CC
Madison Col | Col of Dupage
Philadelphia CC | Harrisburg Area CC
Corning CC | Finger Lakes CC
Hibbing CC | Northland CTC
N Country CC | Hudson Val
Itasca CC | Mesabi Range
Onondaga CC | Jefferson CC
Massasoit CC | Quinsigamond
MN West C&T | St Cloud Tech
Montgomery Co CC | Northampton CC
Western Tech | Rochester C&T
Grayson Co JC | SW Chr TX
Edison CC | Bry & Strat-Cleveland
USC Salkehatchie | Fayetteville Tech
Mott CC | Henry Ford CC
Bellevue | Presentation
Benedictine KS | Graceland
Spring Arbor | Bethel IN
Williams Bap | Central Bap
Concordia NE | Dakota Wesleyan
Dillard | Edward Waters
Mt Marty | Doane
Freed-Hardeman | Lyon
Wm Woods | Harris-Stowe
Huntington | IN Wesleyan
Indiana NW | Silver Lake
Midway | IN Southeast
Jamestown | St Mary NE
Mid-Am Chr | Langston
Lourdes | Northwestern OH
MI Dearborn | Madonna
Mayville St | Viterbo
Alabama A&M | MS Valley St
Arcadia | Lebanon Val
Arkansas Tech | S Arkansas
Eckerd | Barry
Holy Family | Bloomfield
Notre Dame MD | Bryn Athyn
Centenary NJ | Cedar Crest
Savannah St | Coppin St
Elizabethtown | Drew
E Nazarene | Lesley
Paine | Fort Valley St
Salve Regina | Gordon
Mary Baldwin | Greensboro
Williams | Hamilton
LeMoyne-Owen | Lane
La Roche | Medaille
Livingstone | Shaw NC
Merrimack | St Anselm
Montclair St | R Stockton
Mt Aloysius | Pitt-Bradford
S Connecticut | St Rose
Sonoma St | S Francisco St
Valdosta St | Shorter
W Salem St | St Augustines
Widener | Stevenson
Allan Hancock | Oxnard
Antelope Val CC | Victor Valley
Col of the Canyons | Bakersfield Col
Glendale CA | Barstow CC
Shasta Col | Butte Col
Citrus Col | LA Valley Col
Moorpark | Cuesta
Col of the Redwoods | Feather River
Fresno City Col | Taft CC
Siskiyous | Lassen
Col of the Sequoias | Merced Col
West Hills-Lemoore | Porterville
Ventura Col | Santa Barbara City
Alice Lloyd | IU Kokomo
Antelope Val | Embry-Riddle AZ
William Penn | Baker KS
Bethany KS | Sterling
Bethel KS | Southwestern KS
Bethel TN | Martin Meth
Bluefield VA | Montreat
Briar Cliff | Morningside
Bryan | Milligan
Pacific Union | Cal Maritime
Judson IL | Calumet-St Jos
Card Stritch | St Ambrose
Clarke | Missouri Val
Columbia MO | Hannibal-Lagr
Pikeville | Cumberland TN
Georgetown KY | Cumberlands KY
Dakota St | Dickinson St ND
Eastern Oregon | Multnomah Bib
Evangel | Mt Mercy
Governors St | Roosevelt
Marian IN | Grace IN
Indiana-East | Ohio Chr
St Xavier IL | IN S Bend
Tabor | KS Wesleyan
Lindsey Wilson | Shawnee St
Loyola NO | Mid Georgia
LSU Shreveport | Our Lady Lake
McPherson | Ottawa KS
MO Baptist | Stephens
Morris SC | Virgin Islands
OK Wesleyan | York NE
Olivet Naz | Trinity Chr
Park | St Louis Pharm
Paul Quinn | Texas Col
SW Assemb God | SW Christian
TN Wesleyan | Truett-McConnell
Cowley Co | Neosho Co
Snow Col | Colorado NW
Raritan Val | Harcum Col
Montgomery-R | CC Beaver Co
Lake Superior CC | Fond du Lac T&CC
Glenville St | Charleston WV
Concordia WI | Marian WI
